time,Population,hotspot
December 2017,28984951.25949846,ArabianPeninsula
January 2018,29126523.6247065,ArabianPeninsula
February 2018,29280988.857928533,ArabianPeninsula
March 2018,29420505.842774246,ArabianPeninsula
April 2018,29574971.07599628,ArabianPeninsula
May 2018,29724453.55975954,ArabianPeninsula
June 2018,29878918.792981576,ArabianPeninsula
July 2018,30028401.276744835,ArabianPeninsula
August 2018,30182866.509966873,ArabianPeninsula
September 2018,30337331.743188906,ArabianPeninsula
October 2018,30486814.22695217,ArabianPeninsula
November 2018,30641279.460174203,ArabianPeninsula
December 2018,30790761.943937466,ArabianPeninsula
January 2019,30945227.1771595,ArabianPeninsula
January 2000,12401125.2378146,Peru
February 2000,12420959.533124164,Peru
March 2000,12439514.196478272,Peru
April 2000,12459348.491787836,Peru
May 2000,12478542.971119672,Peru
June 2000,12498377.266429236,Peru
July 2000,12517571.745761072,Peru
August 2000,12537406.041070636,Peru
September 2000,12557240.3363802,Peru
October 2000,12576434.815712037,Peru
November 2000,12596269.1110216,Peru
December 2000,12615463.590353437,Peru
January 2001,12635297.885663,Peru
February 2001,12655138.37151185,Peru
March 2001,12673058.81034307,Peru
April 2001,12692899.296191921,Peru
May 2001,12712099.766368227,Peru
June 2001,12731940.252217079,Peru
July 2001,12751140.722393384,Peru
August 2001,12770981.208242236,Peru
September 2001,12790821.694091085,Peru
October 2001,12810022.164267393,Peru
November 2001,12829862.650116242,Peru
December 2001,12849063.12029255,Peru
January 2002,12868903.6061414,Peru
February 2002,12889919.644730963,Peru
March 2002,12908901.873134442,Peru
April 2002,12929917.911724005,Peru
May 2002,12950256.013584873,Peru
June 2002,12971272.052174438,Peru
July 2002,12991610.154035306,Peru
August 2002,13012626.19262487,Peru
September 2002,13033642.231214434,Peru
October 2002,13053980.333075304,Peru
November 2002,13074996.371664867,Peru
December 2002,13095334.473525736,Peru
January 2003,13116350.5121153,Peru
February 2003,13138330.833531313,Peru
March 2003,13158184.027068358,Peru
April 2003,13180164.34848437,Peru
May 2003,13201435.62727406,Peru
June 2003,13223415.948690075,Peru
July 2003,13244687.227479765,Peru
August 2003,13266667.548895778,Peru
September 2003,13288647.870311793,Peru
October 2003,13309919.149101483,Peru
November 2003,13331899.470517496,Peru
December 2003,13353170.749307187,Peru
January 2004,13375151.0707232,Peru
February 2004,13397152.175915603,Peru
March 2004,13417733.85496656,Peru
April 2004,13439734.960158965,Peru
May 2004,13461026.352280645,Peru
June 2004,13483027.457473047,Peru
July 2004,13504318.849594727,Peru
August 2004,13526319.954787131,Peru
September 2004,13548321.059979534,Peru
October 2004,13569612.452101214,Peru
November 2004,13591613.557293616,Peru
December 2004,13612904.949415298,Peru
January 2005,13634906.0546077,Peru
February 2005,13657579.934314134,Peru
March 2005,13678059.567597365,Peru
April 2005,13700733.447303798,Peru
May 2005,13722675.911535831,Peru
June 2005,13745349.791242266,Peru
July 2005,13767292.2554743,Peru
August 2005,13789966.135180732,Peru
September 2005,13812640.014887165,Peru
October 2005,13834582.479119198,Peru
November 2005,13857256.358825633,Peru
December 2005,13879198.823057666,Peru
January 2006,13901872.7027641,Peru
February 2006,13925671.053362606,Peru
March 2006,13947166.337774161,Peru
April 2006,13970964.68837267,Peru
May 2006,13993995.350242192,Peru
June 2006,14017793.7008407,Peru
July 2006,14040824.362710223,Peru
August 2006,14064622.713308731,Peru
September 2006,14088421.063907238,Peru
October 2006,14111451.725776762,Peru
November 2006,14135250.076375268,Peru
December 2006,14158280.738244792,Peru
January 2007,14182079.0888433,Peru
February 2007,14207546.738103837,Peru
March 2007,14230549.776145611,Peru
April 2007,14256017.425406149,Peru
May 2007,14280663.537593765,Peru
June 2007,14306131.186854303,Peru
July 2007,14330777.29904192,Peru
August 2007,14356244.948302455,Peru
September 2007,14381712.597562993,Peru
October 2007,14406358.70975061,Peru
November 2007,14431826.359011145,Peru
December 2007,14456472.471198762,Peru
January 2008,14481940.1204593,Peru
February 2008,14507480.463617083,Peru
March 2008,14531373.042700168,Peru
April 2008,14556913.38585795,Peru
May 2008,14581629.846978385,Peru
June 2008,14607170.190136168,Peru
July 2008,14631886.651256602,Peru
August 2008,14657426.994414384,Peru
September 2008,14682967.337572167,Peru
October 2008,14707683.7986926,Peru
November 2008,14733224.141850382,Peru
December 2008,14757940.602970816,Peru
January 2009,14783480.9461286,Peru
February 2009,14809904.77024633,Peru
March 2009,14833771.450094603,Peru
April 2009,14860195.274212334,Peru
May 2009,14885766.716906913,Peru
June 2009,14912190.541024642,Peru
July 2009,14937761.98371922,Peru
August 2009,14964185.807836952,Peru
September 2009,14990609.631954683,Peru
October 2009,15016181.074649261,Peru
November 2009,15042604.89876699,Peru
December 2009,15068176.34146157,Peru
January 2010,15094600.1655793,Peru
February 2010,15122723.001957487,Peru
March 2010,15148124.273524882,Peru
April 2010,15176247.109903071,Peru
May 2010,15203462.758010993,Peru
June 2010,15231585.594389182,Peru
July 2010,15258801.242497103,Peru
August 2010,15286924.078875292,Peru
September 2010,15315046.915253479,Peru
October 2010,15342262.563361403,Peru
November 2010,15370385.39973959,Peru
December 2010,15397601.047847513,Peru
January 2011,15425723.8842257,Peru
February 2011,15454721.898374012,Peru
March 2011,15480913.653088618,Peru
April 2011,15509911.66723693,Peru
May 2011,15537974.261574008,Peru
June 2011,15566972.27572232,Peru
July 2011,15595034.870059395,Peru
August 2011,15624032.884207709,Peru
September 2011,15653030.89835602,Peru
October 2011,15681093.492693098,Peru
November 2011,15710091.50684141,Peru
December 2011,15738154.101178488,Peru
January 2012,15767152.1153268,Peru
February 2012,15797381.538241025,Peru
March 2012,15825660.675805947,Peru
April 2012,15855890.098720174,Peru
May 2012,15885144.378959747,Peru
June 2012,15915373.801873975,Peru
July 2012,15944628.082113547,Peru
August 2012,15974857.505027775,Peru
September 2012,16005086.927942,Peru
October 2012,16034341.208181575,Peru
November 2012,16064570.6310958,Peru
December 2012,16093824.911335375,Peru
January 2013,16124054.3342496,Peru
February 2013,16155527.092755321,Peru
March 2013,16183954.100437908,Peru
April 2013,16215426.858943628,Peru
May 2013,16245884.36717497,Peru
June 2013,16277357.12568069,Peru
July 2013,16307814.633912034,Peru
August 2013,16339287.392417755,Peru
September 2013,16370760.150923474,Peru
October 2013,16401217.659154817,Peru
November 2013,16432690.417660538,Peru
December 2013,16463147.92589188,Peru
January 2014,16494620.6843976,Peru
February 2014,16527038.19477413,Peru
March 2014,16556318.526727123,Peru
April 2014,16588736.037103653,Peru
May 2014,16620107.821339004,Peru
June 2014,16652525.331715532,Peru
July 2014,16683897.115950882,Peru
August 2014,16716314.626327412,Peru
September 2014,16748732.13670394,Peru
October 2014,16780103.92093929,Peru
November 2014,16812521.43131582,Peru
December 2014,16843893.21555117,Peru
January 2015,16876310.7259277,Peru
February 2015,16910123.71845956,Peru
March 2015,16940664.485907692,Peru
April 2015,16974477.478439555,Peru
May 2015,17007199.72927684,Peru
June 2015,17041012.7218087,Peru
July 2015,17073734.972645987,Peru
August 2015,17107547.96517785,Peru
September 2015,17141360.957709707,Peru
October 2015,17174083.208546992,Peru
November 2015,17207896.201078855,Peru
December 2015,17240618.45191614,Peru
January 2016,17274431.444448,Peru
February 2016,17309979.46113997,Peru
March 2016,17343234.057400197,Peru
April 2016,17378782.07409217,Peru
May 2016,17413183.380568266,Peru
June 2016,17448731.397260234,Peru
July 2016,17483132.70373633,Peru
August 2016,17518680.7204283,Peru
September 2016,17554228.737120267,Peru
October 2016,17588630.04359637,Peru
November 2016,17624178.060288336,Peru
December 2016,17658579.366764434,Peru
January 2017,17694127.3834564,Peru
February 2017,17730822.0589149,Peru
March 2017,17763965.63674838,Peru
April 2017,17800660.31220688,Peru
May 2017,17836171.288457036,Peru
June 2017,17872865.963915534,Peru
July 2017,17908376.940165695,Peru
August 2017,17945071.61562419,Peru
September 2017,17981766.291082688,Peru
October 2017,18017277.26733285,Peru
November 2017,18053971.942791346,Peru
December 2017,18089482.919041503,Peru
January 2018,18126177.5945,Peru
February 2018,18163904.581883077,Peru
March 2018,18197980.570487145,Peru
April 2018,18235707.557870224,Peru
May 2018,18272217.5456603,Peru
June 2018,18309944.533043373,Peru
July 2018,18346454.520833448,Peru
August 2018,18384181.508216523,Peru
September 2018,18421908.4955996,Peru
October 2018,18458418.483389672,Peru
November 2018,18496145.47077275,Peru
December 2018,18532655.458562825,Peru
January 2019,18570382.4459459,Peru
January 2000,28921110.2448721,Spain
February 2000,28949550.672223333,Spain
March 2000,28976156.23329384,Spain
April 2000,29004596.660645068,Spain
May 2000,29032119.654855937,Spain
June 2000,29060560.08220717,Spain
July 2000,29088083.07641804,Spain
August 2000,29116523.503769267,Spain
September 2000,29144963.9311205,Spain
October 2000,29172486.92533137,Spain
November 2000,29200927.352682598,Spain
December 2000,29228450.346893467,Spain
January 2001,29256890.7742447,Spain
February 2001,29286142.66378723,Spain
March 2001,29312563.725309517,Spain
April 2001,29341815.61485205,Spain
May 2001,29370123.895054497,Spain
June 2001,29399375.784597028,Spain
July 2001,29427684.064799476,Spain
August 2001,29456935.954342008,Spain
September 2001,29486187.84388454,Spain
October 2001,29514496.12408699,Spain
November 2001,29543748.013629522,Spain
December 2001,29572056.29383197,Spain
January 2002,29601308.1833745,Spain
February 2002,29631235.59597376,Spain
March 2002,29658266.807353735,Spain
April 2002,29688194.219952993,Spain
May 2002,29717156.232145824,Spain
June 2002,29747083.64474508,Spain
July 2002,29776045.656937912,Spain
August 2002,29805973.069537167,Spain
September 2002,29835900.482136425,Spain
October 2002,29864862.494329255,Spain
November 2002,29894789.906928513,Spain
December 2002,29923751.919121344,Spain
January 2003,29953679.3317206,Spain
February 2003,29984132.9261825,Spain
March 2003,30011639.398599703,Spain
April 2003,30042092.993061602,Spain
May 2003,30071564.213508602,Spain
June 2003,30102017.8079705,Spain
July 2003,30131489.0284175,Spain
August 2003,30161942.6228794,Spain
September 2003,30192396.2173413,Spain
October 2003,30221867.4377883,Spain
November 2003,30252321.0322502,Spain
December 2003,30281792.2526972,Spain
January 2004,30312245.8471591,Spain
February 2004,30343057.000914603,Spain
March 2004,30371880.338298786,Spain
April 2004,30402691.492054295,Spain
May 2004,30432508.73762414,Spain
June 2004,30463319.891379643,Spain
July 2004,30493137.136949487,Spain
August 2004,30523948.290704995,Spain
September 2004,30554759.4444605,Spain
October 2004,30584576.690030344,Spain
November 2004,30615387.843785852,Spain
December 2004,30645205.089355696,Spain
January 2005,30676016.2431112,Spain
February 2005,30707574.831311792,Spain
March 2005,30736079.362589743,Spain
April 2005,30767637.950790334,Spain
May 2005,30798178.52001671,Spain
June 2005,30829737.108217303,Spain
July 2005,30860277.67744368,Spain
August 2005,30891836.26564427,Spain
September 2005,30923394.853844862,Spain
October 2005,30953935.42307124,Spain
November 2005,30985494.01127183,Spain
December 2005,31016034.580498207,Spain
January 2006,31047593.1686988,Spain
February 2006,31078791.522022754,Spain
March 2006,31106970.679863743,Spain
April 2006,31138169.0331877,Spain
May 2006,31168360.98801733,Spain
June 2006,31199559.341341283,Spain
July 2006,31229751.296170916,Spain
August 2006,31260949.64949487,Spain
September 2006,31292148.002818827,Spain
October 2006,31322339.95764846,Spain
November 2006,31353538.31097241,Spain
December 2006,31383730.265802044,Spain
January 2007,31414928.619126,Spain
February 2007,31447963.489816204,Spain
March 2007,31477801.43753639,Spain
April 2007,31510836.308226593,Spain
May 2007,31542805.53792679,Spain
June 2007,31575840.408616994,Spain
July 2007,31607809.63831719,Spain
August 2007,31640844.509007394,Spain
September 2007,31673879.3796976,Spain
October 2007,31705848.609397795,Spain
November 2007,31738883.480088,Spain
December 2007,31770852.709788196,Spain
January 2008,31803887.5804784,Spain
February 2008,31836016.00929836,Spain
March 2008,31866071.636258975,Spain
April 2008,31898200.065078937,Spain
May 2008,31929292.092969224,Spain
June 2008,31961420.521789186,Spain
July 2008,31992512.549679473,Spain
August 2008,32024640.978499435,Spain
September 2008,32056769.4073194,Spain
October 2008,32087861.435209688,Spain
November 2008,32119989.86402965,Spain
December 2008,32151081.891919937,Spain
January 2009,32183210.3207399,Spain
February 2009,32216221.641397793,Spain
March 2009,32246038.31812105,Spain
April 2009,32279049.638778944,Spain
May 2009,32310996.07812529,Spain
June 2009,32344007.398783185,Spain
July 2009,32375953.83812953,Spain
August 2009,32408965.158787426,Spain
September 2009,32441976.47944532,Spain
October 2009,32473922.918791667,Spain
November 2009,32506934.23944956,Spain
December 2009,32538880.678795908,Spain
January 2010,32571891.9994538,Spain
February 2010,32605625.089945763,Spain
March 2010,32636093.687809467,Spain
April 2010,32669826.77830143,Spain
May 2010,32702471.704583973,Spain
June 2010,32736204.79507593,Spain
July 2010,32768849.721358474,Spain
August 2010,32802582.811850436,Spain
September 2010,32836315.902342394,Spain
October 2010,32868960.828624938,Spain
November 2010,32902693.9191169,Spain
December 2010,32935338.84539944,Spain
January 2011,32969071.9358914,Spain
February 2011,33002724.13696827,Spain
March 2011,33033119.6734248,Spain
April 2011,33066771.874501668,Spain
May 2011,33099338.52070509,Spain
June 2011,33132990.721781958,Spain
July 2011,33165557.36798538,Spain
August 2011,33199209.569062248,Spain
September 2011,33232861.770139117,Spain
October 2011,33265428.41634254,Spain
November 2011,33299080.61741941,Spain
December 2011,33331647.26362283,Spain
January 2012,33365299.4646997,Spain
February 2012,33400327.786262933,Spain
March 2012,33433096.216112405,Spain
April 2012,33468124.537675638,Spain
May 2012,33502022.91338199,Spain
June 2012,33537051.23494522,Spain
July 2012,33570949.610651575,Spain
August 2012,33605977.932214804,Spain
September 2012,33641006.25377803,Spain
October 2012,33674904.629484385,Spain
November 2012,33709932.95104762,Spain
December 2012,33743831.326753974,Spain
January 2013,33778859.6483172,Spain
February 2013,33814892.765058,Spain
March 2013,33847438.805985175,Spain
April 2013,33883471.922725976,Spain
May 2013,33918342.68086223,Spain
June 2013,33954375.79760303,Spain
July 2013,33989246.55573929,Spain
August 2013,34025279.67248009,Spain
September 2013,34061312.789220884,Spain
October 2013,34096183.54735714,Spain
November 2013,34132216.66409794,Spain
December 2013,34167087.4222342,Spain
January 2014,34203120.538975,Spain
February 2014,34239249.94082683,Spain
March 2014,34271882.948951066,Spain
April 2014,34308012.35080289,Spain
May 2014,34342976.28807886,Spain
June 2014,34379105.689930685,Spain
July 2014,34414069.62720665,Spain
August 2014,34450199.02905848,Spain
September 2014,34486328.43091031,Spain
October 2014,34521292.36818627,Spain
November 2014,34557421.770038106,Spain
December 2014,34592385.70731407,Spain
January 2015,34628515.1091659,Spain
February 2015,34663818.13212854,Spain
March 2015,34695704.73351414,Spain
April 2015,34731007.756476775,Spain
May 2015,34765171.972247064,Spain
June 2015,34800474.995209694,Spain
July 2015,34834639.21097998,Spain
August 2015,34869942.23394262,Spain
September 2015,34905245.25690526,Spain
October 2015,34939409.47267555,Spain
November 2015,34974712.49563818,Spain
December 2015,35008876.711408466,Spain
January 2016,35044179.7343711,Spain
